position, SAT_01, SAT_02, SAT_03, SAT_04, SAT_103, SAT_104, SAT_105, SAT_106, SAT_201, SAT_202, SAT_203, SAT_204, SAT_205, SAT_206, SAT_207, SAT_208, SAT_209, SAT_210, SAT_211, SAT_212, SAT_213, SAT_214, SAT_215, SAT_216, SAT_217, SAT_218, SAT_219, SAT_220, SAT_221, SAT_222, SAT_223, SAT_224, SAT_300, SAT_301, SAT_302, SAT_303, SAT_400, SAT_401, SAT_402, SAT_403
-245.5, 0.692511, 0.692511, 0.208417, 0.208417, -2.25738e-204, -2.25738e-204, -1.47534e-269, -1.47534e-269, -2.83681, -2.83681, 3.3053, 3.3053, 1.49126, 1.49126, 1.05011, -4.16973, -0.760432, -4.0717, -2.18541, -2.50491, 1.04475, 1.04475, 0.175312, 0.175312, -0.186209, -0.186209, -4.16973, 1.05011, -4.0717, -0.760432, -2.50491, -2.18541, 0, 0, 0, 0, 0, 0, 0, 0
-245, 0.723226, 0.723226, 0.178766, 0.178766, -8.83593e-204, -8.83593e-204, -7.05072e-269, -7.05072e-269, -2.88136, -2.88136, 3.30741, 3.30741, 1.45014, 1.45014, 1.08344, -4.14602, -0.753467, -4.05453, -2.14947, -2.48623, 1.02855, 1.02855, 0.158477, 0.158477, -0.148959, -0.148959, -4.14602, 1.08344, -4.05453, -0.753467, -2.48623, -2.14947, 0, 0, 0, 0, 0, 0, 0, 0
-244.5, 0.755076, 0.755076, 0.148082, 0.148082, -3.45171e-203, -3.45171e-203, -3.36285e-268, -3.36285e-268, -2.92785, -2.92785, 3.31174, 3.31174, 1.40814, 1.40814, 1.11776, -4.12232, -0.749389, -4.0351, -2.11335, -2.47004, 1.01245, 1.01245, 0.141704, 0.141704, -0.116427, -0.116427, -4.12232, 1.11776, -4.0351, -0.749389, -2.47004, -2.11335, 0, 0, 0, 0, 0, 0, 0, 0
-244, 0.788088, 0.788088, 0.116348, 0.116348, -1.34571e-202, -1.34571e-202, -1.60071e-267, -1.60071e-267, -2.97628, -2.97628, 3.31818, 3.31818, 1.36536, 1.36536, 1.15302, -4.09886, -0.748236, -4.01351, -2.07724, -2.45612, 0.996641, 0.996641, 0.124975, 0.124975, -0.0886655, -0.0886655, -4.09886, 1.15302, -4.01351, -0.748236, -2.45612, -2.07724, 0, 0, 0, 0, 0, 0, 0, 0
-243.5, 0.822285, 0.822285, 0.0835472, 0.0835472, -5.23604e-202, -5.23604e-202, -7.60421e-267, -7.60421e-267, -3.02663, -3.02663, 3.32663, 3.32663, 1.32191, 1.32191, 1.18922, -4.07585, -0.750016, -3.98991, -2.0413, -2.44424, 0.981273, 0.981273, 0.108255, 0.108255, -0.0657049, -0.0657049, -4.07585, 1.18922, -3.98991, -0.750016, -2.44424, -2.0413, 0, 0, 0, 0, 0, 0, 0, 0
-243, 0.857692, 0.857692, 0.049663, 0.049663, -2.03324e-201, -2.03324e-201, -3.60518e-266, -3.60518e-266, -3.0789, -3.0789, 3.33699, 3.33699, 1.27787, 1.27787, 1.22632, -4.05352, -0.754714, -3.96443, -2.00569, -2.43419, 0.966482, 0.966482, 0.0914892, 0.0914892, -0.0475568, -0.0475568, -4.05352, 1.22632, -3.96443, -0.754714, -2.43419, -2.00569, 0, 0, 0, 0, 0, 0, 0, 0
-242.5, 0.894329, 0.894329, 0.01468, 0.01468, -7.87969e-201, -7.87969e-201, -1.70582e-265, -1.70582e-265, -3.13304, -3.13304, 3.34913, 3.34913, 1.23338, 1.23338, 1.26429, -4.03205, -0.762285, -3.93726, -1.97055, -2.42575, 0.952374, 0.952374, 0.0746099, 0.0746099, -0.0342123, -0.0342123, -4.03205, 1.26429, -3.93726, -0.762285, -2.42575, -1.97055, 0, 0, 0, 0, 0, 0, 0, 0
-242, 0.932217, 0.932217, -0.021417, -0.021417, -3.04764e-200, -3.04764e-200, -8.05511e-265, -8.05511e-265, -3.18904, -3.18904, 3.36295, 3.36295, 1.18854, 1.18854, 1.30309, -4.01163, -0.772664, -3.90856, -1.93599, -2.4187, 0.939028, 0.939028, 0.0575337, 0.0575337, -0.0256428, -0.0256428, -4.01163, 1.30309, -3.90856, -0.772664, -2.4187, -1.93599, 0, 0, 0, 0, 0, 0, 0, 0
-241.5, 0.971375, 0.971375, -0.0586428, -0.0586428, -1.1764e-199, -1.1764e-199, -3.79615e-264, -3.79615e-264, -3.24687, -3.24687, 3.3783, 3.3783, 1.1435, 1.1435, 1.34269, -3.99245, -0.78576, -3.87853, -1.90214, -2.41283, 0.926498, 0.926498, 0.0401655, 0.0401655, -0.0218002, -0.0218002, -3.99245, 1.34269, -3.87853, -0.78576, -2.41283, -1.90214, 0, 0, 0, 0, 0, 0, 0, 0
-241, 1.01182, 1.01182, -0.0970113, -0.0970113, -4.53187e-199, -4.53187e-199, -1.78546e-263, -1.78546e-263, -3.30647, -3.30647, 3.39505, 3.39505, 1.09839, 1.09839, 1.38302, -3.97467, -0.801465, -3.84737, -1.86907, -2.40795, 0.914811, 0.914811, 0.0223997, 0.0223997, -0.022617, -0.022617, -3.97467, 1.38302, -3.84737, -0.801465, -2.40795, -1.86907, 0, 0, 0, 0, 0, 0, 0, 0
-240.5, 1.05357, 1.05357, -0.136536, -0.136536, -1.74235e-198, -1.74235e-198, -8.38084e-263, -8.38084e-263, -3.36782, -3.36782, 3.41306, 3.41306, 1.05336, 1.05336, 1.42401, -3.95844, -0.819649, -3.8153, -1.83687, -2.40387, 0.90397, 0.90397, 0.00412197, 0.00412197, -0.0280068, -0.0280068, -3.95844, 1.42401, -3.8153, -0.819649, -2.40387, -1.83687, 0, 0, 0, 0, 0, 0, 0, 0
-240, 1.09663, 1.09663, -0.17723, -0.17723, -6.68543e-198, -6.68543e-198, -3.92608e-262, -3.92608e-262, -3.43086, -3.43086, 3.43218, 3.43218, 1.00856, 1.00856, 1.46557, -3.9439, -0.840169, -3.78254, -1.80559, -2.40041, 0.893955, 0.893955, -0.0147893, -0.0147893, -0.0378651, -0.0378651, -3.9439, 1.46557, -3.78254, -0.840169, -2.40041, -1.80559, 0, 0, 0, 0, 0, 0, 0, 0
-239.5, 1.14103, 1.14103, -0.219106, -0.219106, -2.5601e-197, -2.5601e-197, -1.83554e-261, -1.83554e-261, -3.49553, -3.49553, 3.45227, 3.45227, 0.964161, 0.964161, 1.50762, -3.9312, -0.862865, -3.74929, -1.77529, -2.39739, 0.884722, 0.884722, -0.0344608, -0.0344608, -0.0520694, -0.0520694, -3.9312, 1.50762, -3.74929, -0.862865, -2.39739, -1.77529, 0, 0, 0, 0, 0, 0, 0, 0
-239, 1.18677, 1.18677, -0.262175, -0.262175, -9.78407e-197, -9.78407e-197, -8.56448e-261, -8.56448e-261, -3.56179, -3.56179, 3.47315, 3.47315, 0.920323, 0.920323, 1.55002, -3.92044, -0.887567, -3.71579, -1.74599, -2.39465, 0.87621, 0.87621, -0.0550233, -0.0550233, -0.0704803, -0.0704803, -3.92044, 1.55002, -3.71579, -0.887567, -2.39465, -1.74599, 0, 0, 0, 0, 0, 0, 0, 0
-238.5, 1.23385, 1.23385, -0.30645, -0.30645, -3.73179e-196, -3.73179e-196, -3.98816e-260, -3.98816e-260, -3.62956, -3.62956, 3.49466, 3.49466, 0.877223, 0.877223, 1.59265, -3.91174, -0.914096, -3.68227, -1.71771, -2.39206, 0.868338, 0.868338, -0.0766092, -0.0766092, -0.0929419, -0.0929419, -3.91174, 1.59265, -3.68227, -0.914096, -2.39206, -1.71771, 0, 0, 0, 0, 0, 0, 0, 0
-238, 1.2823, 1.2823, -0.351941, -0.351941, -1.42052e-195, -1.42052e-195, -1.85343e-259, -1.85343e-259, -3.69878, -3.69878, 3.51665, 3.51665, 0.835043, 0.835043, 1.63536, -3.90519, -0.942263, -3.64893, -1.69046, -2.38948, 0.86101, 0.86101, -0.0993516, -0.0993516, -0.119283, -0.119283, -3.90519, 1.63536, -3.64893, -0.942263, -2.38948, -1.69046, 0, 0, 0, 0, 0, 0, 0, 0
-237.5, 1.3321, 1.3321, -0.398659, -0.398659, -5.39654e-195, -5.39654e-195, -8.59634e-259, -8.59634e-259, -3.76939, -3.76939, 3.53892, 3.53892, 0.793969, 0.793969, 1.67797, -3.90085, -0.971876, -3.61601, -1.66422, -2.3868, 0.854116, 0.854116, -0.123382, -0.123382, -0.149319, -0.149319, -3.90085, 1.67797, -3.61601, -0.971876, -2.3868, -1.66422, 0, 0, 0, 0, 0, 0, 0, 0
-237, 1.38328, 1.38328, -0.446615, -0.446615, -2.04605e-194, -2.04605e-194, -3.97909e-258, -3.97909e-258, -3.84129, -3.84129, 3.56132, 3.56132, 0.754192, 0.754192, 1.72029, -3.89881, -1.00274, -3.5837, -1.63898, -2.38392, 0.847535, 0.847535, -0.14883, -0.14883, -0.18285, -0.18285, -3.89881, 1.72029, -3.5837, -1.00274, -2.38392, -1.63898, 0, 0, 0, 0, 0, 0, 0, 0
-236.5, 1.43583, 1.43583, -0.495818, -0.495818, -7.74199e-194, -7.74199e-194, -1.83818e-257, -1.83818e-257, -3.91442, -3.91442, 3.58366, 3.58366, 0.715908, 0.715908, 1.76212, -3.89911, -1.03466, -3.55222, -1.61472, -2.38075, 0.84114, 0.84114, -0.17582, -0.17582, -0.219666, -0.219666, -3.89911, 1.76212, -3.55222, -1.03466, -2.38075, -1.61472, 0, 0, 0, 0, 0, 0, 0, 0
-236, 1.48975, 1.48975, -0.546278, -0.546278, -2.92364e-193, -2.92364e-193, -8.47472e-257, -8.47472e-257, -3.98869, -3.98869, 3.60575, 3.60575, 0.679317, 0.679317, 1.80322, -3.90179, -1.06744, -3.52175, -1.59139, -2.37723, 0.834797, 0.834797, -0.204471, -0.204471, -0.259547, -0.259547, -3.90179, 1.80322, -3.52175, -1.06744, -2.37723, -1.59139, 0, 0, 0, 0, 0, 0, 0, 0
-235.5, 1.54505, 1.54505, -0.598005, -0.598005, -1.10187e-192, -1.10187e-192, -3.89938e-256, -3.89938e-256, -4.06401, -4.06401, 3.62743, 3.62743, 0.644623, 0.644623, 1.84337, -3.90687, -1.1009, -3.49247, -1.56897, -2.37332, 0.828369, 0.828369, -0.234896, -0.234896, -0.302261, -0.302261, -3.90687, 1.84337, -3.49247, -1.1009, -2.37332, -1.56897, 0, 0, 0, 0, 0, 0, 0, 0
-235, 1.60171, 1.60171, -0.651007, -0.651007, -4.14448e-192, -4.14448e-192, -1.7906e-255, -1.7906e-255, -4.1403, -4.1403, 3.64849, 3.64849, 0.612032, 0.612032, 1.8823, -3.91436, -1.13484, -3.46456, -1.5474, -2.369, 0.821722, 0.821722, -0.267198, -0.267198, -0.347572, -0.347572, -3.91436, 1.8823, -3.46456, -1.13484, -2.369, -1.5474, 0, 0, 0, 0, 0, 0, 0, 0
-234.5, 1.65975, 1.65975, -0.705294, -0.705294, -1.55577e-191, -1.55577e-191, -8.20609e-255, -8.20609e-255, -4.21747, -4.21747, 3.66877, 3.66877, 0.581751, 0.581751, 1.91975, -3.92426, -1.16909, -3.43817, -1.52664, -2.36424, 0.814722, 0.814722, -0.301471, -0.301471, -0.395236, -0.395236, -3.92426, 1.91975, -3.43817, -1.16909, -2.36424, -1.52664, 0, 0, 0, 0, 0, 0, 0, 0
-234, 1.71915, 1.71915, -0.760874, -0.760874, -5.82847e-191, -5.82847e-191, -3.75324e-254, -3.75324e-254, -4.29542, -4.29542, 3.68807, 3.68807, 0.553989, 0.553989, 1.95542, -3.93654, -1.20347, -3.41345, -1.50665, -2.35907, 0.807245, 0.807245, -0.337799, -0.337799, -0.445005, -0.445005, -3.93654, 1.95542, -3.41345, -1.20347, -2.35907, -1.50665, 0, 0, 0, 0, 0, 0, 0, 0
-233.5, 1.77991, 1.77991, -0.817755, -0.817755, -2.17921e-190, -2.17921e-190, -1.71321e-253, -1.71321e-253, -4.37406, -4.37406, 3.70622, 3.70622, 0.528955, 0.528955, 1.98904, -3.95118, -1.23783, -3.3905, -1.48739, -2.35351, 0.799173, 0.799173, -0.376254, -0.376254, -0.496629, -0.496629, -3.95118, 1.98904, -3.3905, -1.23783, -2.35351, -1.48739, 0, 0, 0, 0, 0, 0, 0, 0
-233, 1.84202, 1.84202, -0.875945, -0.875945, -8.13166e-190, -8.13166e-190, -7.80455e-253, -7.80455e-253, -4.45329, -4.45329, 3.72302, 3.72302, 0.50686, 0.50686, 2.0203, -3.96811, -1.27202, -3.36944, -1.4688, -2.34762, 0.790399, 0.790399, -0.416895, -0.416895, -0.54986, -0.54986, -3.96811, 2.0203, -3.36944, -1.27202, -2.34762, -1.4688, 0, 0, 0, 0, 0, 0, 0, 0
-232.5, 1.90548, 1.90548, -0.935451, -0.935451, -3.02827e-189, -3.02827e-189, -3.54828e-252, -3.54828e-252, -4.53301, -4.53301, 3.73831, 3.73831, 0.487912, 0.487912, 2.04889, -3.9873, -1.3059, -3.35035, -1.45085, -2.34148, 0.780831, 0.780831, -0.459768, -0.459768, -0.604448, -0.604448, -3.9873, 2.04889, -3.35035, -1.3059, -2.34148, -1.45085, 0, 0, 0, 0, 0, 0, 0, 0
-232, 1.97027, 1.97027, -0.996282, -0.996282, -1.12549e-188, -1.12549e-188, -1.60999e-251, -1.60999e-251, -4.61313, -4.61313, 3.75191, 3.75191, 0.472316, 0.472316, 2.07452, -4.00865, -1.33933, -3.33331, -1.43351, -2.33516, 0.770391, 0.770391, -0.504905, -0.504905, -0.660148, -0.660148, -4.00865, 2.07452, -3.33331, -1.33933, -2.33516, -1.43351, 0, 0, 0, 0, 0, 0, 0, 0
-231.5, 2.03639, 2.03639, -1.05844, -1.05844, -4.17472e-188, -4.17472e-188, -7.29053e-251, -7.29053e-251, -4.69353, -4.69353, 3.76364, 3.76364, 0.460278, 0.460278, 2.09688, -4.0321, -1.37221, -3.31837, -1.41674, -2.32878, 0.75902, 0.75902, -0.552322, -0.552322, -0.716721, -0.716721, -4.0321, 2.09688, -3.31837, -1.37221, -2.32878, -1.41674, 0, 0, 0, 0, 0, 0, 0, 0
-231, 2.10381, 2.10381, -1.12194, -1.12194, -1.54542e-187, -1.54542e-187, -3.29481e-250, -3.29481e-250, -4.77414, -4.77414, 3.77333, 3.77333, 0.451998, 0.451998, 2.11567, -4.05753, -1.40444, -3.30555, -1.40053, -2.32247, 0.746677, 0.746677, -0.602021, -0.602021, -0.773936, -0.773936, -4.05753, 2.11567, -3.30555, -1.40444, -2.32247, -1.40053, 0, 0, 0, 0, 0, 0, 0, 0
-230.5, 2.17253, 2.17253, -1.18678, -1.18678, -5.70954e-187, -5.70954e-187, -1.48605e-249, -1.48605e-249, -4.85483, -4.85483, 3.78082, 3.78082, 0.447672, 0.447672, 2.13059, -4.08485, -1.43592, -3.29488, -1.38486, -2.31638, 0.73334, 0.73334, -0.653987, -0.653987, -0.831569, -0.831569, -4.08485, 2.13059, -3.29488, -1.43592, -2.31638, -1.38486, 0, 0, 0, 0, 0, 0, 0, 0
-230, 2.24253, 2.24253, -1.25297, -1.25297, -2.10519e-186, -2.10519e-186, -6.68917e-249, -6.68917e-249, -4.93551, -4.93551, 3.78595, 3.78595, 0.447493, 0.447493, 2.14137, -4.11394, -1.46658, -3.28635, -1.36973, -2.31066, 0.719009, 0.719009, -0.708191, -0.708191, -0.88941, -0.88941, -4.11394, 2.14137, -3.28635, -1.46658, -2.31066, -1.36973, 0, 0, 0, 0, 0, 0, 0, 0
-229.5, 2.31379, 2.31379, -1.3205, -1.3205, -7.74666e-186, -7.74666e-186, -3.00499e-248, -3.00499e-248, -5.01608, -5.01608, 3.78857, 3.78857, 0.451647, 0.451647, 2.14772, -4.14468, -1.49635, -3.27993, -1.35514, -2.30549, 0.703705, 0.703705, -0.764586, -0.764586, -0.94726, -0.94726, -4.14468, 2.14772, -3.27993, -1.49635, -2.30549, -1.35514, 0, 0, 0, 0, 0, 0, 0, 0
-229, 2.3863, 2.3863, -1.3894, -1.3894, -2.84494e-185, -2.84494e-185, -1.34725e-247, -1.34725e-247, -5.09644, -5.09644, 3.78852, 3.78852, 0.460314, 0.460314, 2.14941, -4.17694, -1.52519, -3.27559, -1.34109, -2.30108, 0.687471, 0.687471, -0.82311, -0.82311, -1.00494, -1.00494, -4.17694, 2.14941, -3.27559, -1.52519, -2.30108, -1.34109, 0, 0, 0, 0, 0, 0, 0, 0
-228.5, 2.46003, 2.46003, -1.45965, -1.45965, -1.04272e-184, -1.04272e-184, -6.02818e-247, -6.02818e-247, -5.17649, -5.17649, 3.78566, 3.78566, 0.473668, 0.473668, 2.1462, -4.21057, -1.55304, -3.27327, -1.32761, -2.29761, 0.670371, 0.670371, -0.883685, -0.883685, -1.06227, -1.06227, -4.21057, 2.1462, -3.27327, -1.55304, -2.29761, -1.32761, 0, 0, 0, 0, 0, 0, 0, 0
-228, 2.53497, 2.53497, -1.53126, -1.53126, -3.81414e-184, -3.81414e-184, -2.69189e-246, -2.69189e-246, -5.25613, -5.25613, 3.77986, 3.77986, 0.491875, 0.491875, 2.13786, -4.24544, -1.57988, -3.27291, -1.31472, -2.29531, 0.652489, 0.652489, -0.946216, -0.946216, -1.11911, -1.11911, -4.24544, 2.13786, -3.27291, -1.57988, -2.29531, -1.31472, 0, 0, 0, 0, 0, 0, 0, 0
-227.5, 2.61108, 2.61108, -1.60422, -1.60422, -1.39239e-183, -1.39239e-183, -1.19967e-245, -1.19967e-245, -5.33526, -5.33526, 3.77099, 3.77099, 0.515091, 0.515091, 2.12422, -4.28139, -1.60569, -3.27441, -1.30246, -2.29441, 0.633931, 0.633931, -1.0106, -1.0106, -1.17533, -1.17533, -4.28139, 2.12422, -3.27441, -1.60569, -2.29441, -1.30246, 0, 0, 0, 0, 0, 0, 0, 0
-227, 2.68835, 2.68835, -1.67855, -1.67855, -5.07295e-183, -5.07295e-183, -5.33583e-245, -5.33583e-245, -5.41379, -5.41379, 3.75893, 3.75893, 0.543464, 0.543464, 2.10512, -4.31828, -1.63045, -3.27769, -1.29087, -2.29515, 0.614821, 0.614821, -1.0767, -1.0767, -1.23081, -1.23081, -4.31828, 2.10512, -3.27769, -1.63045, -2.29515, -1.29087, 0, 0, 0, 0, 0, 0, 0, 0
-226.5, 2.76674, 2.76674, -1.75423, -1.75423, -1.84457e-182, -1.84457e-182, -2.36851e-244, -2.36851e-244, -5.49161, -5.49161, 3.74356, 3.74356, 0.577135, 0.577135, 2.08041, -4.35595, -1.65415, -3.28263, -1.28, -2.29777, 0.5953, 0.5953, -1.14438, -1.14438, -1.28547, -1.28547, -4.35595, 2.08041, -3.28263, -1.65415, -2.29777, -1.28, 0, 0, 0, 0, 0, 0, 0, 0
-226, 2.84623, 2.84623, -1.83127, -1.83127, -6.69367e-182, -6.69367e-182, -1.04925e-243, -1.04925e-243, -5.56863, -5.56863, 3.72477, 3.72477, 0.61623, 0.61623, 2.05002, -4.39426, -1.67679, -3.28912, -1.26989, -2.30251, 0.575525, 0.575525, -1.2135, -1.2135, -1.33922, -1.33922, -4.39426, 2.05002, -3.28912, -1.67679, -2.30251, -1.26989, 0, 0, 0, 0, 0, 0, 0, 0
-225.5, 2.92679, 2.92679, -1.90965, -1.90965, -2.4242e-181, -2.4242e-181, -4.63896e-243, -4.63896e-243, -5.64476, -5.64476, 3.70247, 3.70247, 0.660868, 0.660868, 2.01386, -4.43305, -1.69839, -3.29703, -1.26061, -2.30962, 0.555667, 0.555667, -1.28389, -1.28389, -1.39203, -1.39203, -4.43305, 2.01386, -3.29703, -1.69839, -2.30962, -1.26061, 0, 0, 0, 0, 0, 0, 0, 0
-225, 3.00838, 3.00838, -1.98938, -1.98938, -8.7621e-181, -8.7621e-181, -2.04689e-242, -2.04689e-242, -5.71991, -5.71991, 3.67656, 3.67656, 0.711154, 0.711154, 1.97192, -4.47216, -1.71894, -3.30623, -1.25221, -2.31937, 0.535907, 0.535907, -1.35536, -1.35536, -1.44386, -1.44386, -4.47216, 1.97192, -3.30623, -1.71894, -2.31937, -1.25221, 0, 0, 0, 0, 0, 0, 0, 0
-224.5, 3.09096, 3.09096, -2.07043, -2.07043, -3.1607e-180, -3.1607e-180, -9.01365e-242, -9.01365e-242, -5.79397, -5.79397, 3.64697, 3.64697, 0.767182, 0.767182, 1.92418, -4.51145, -1.73846, -3.31659, -1.24474, -2.33201, 0.516437, 0.516437, -1.42774, -1.42774, -1.49471, -1.49471, -4.51145, 1.92418, -3.31659, -1.73846, -2.33201, -1.24474, 0, 0, 0, 0, 0, 0, 0, 0
-224, 3.17451, 3.17451, -2.15282, -2.15282, -1.13787e-179, -1.13787e-179, -3.96133e-241, -3.96133e-241, -5.86687, -5.86687, 3.61362, 3.61362, 0.829034, 0.829034, 1.87071, -4.55078, -1.75696, -3.32795, -1.23827, -2.34777, 0.497454, 0.497454, -1.50082, -1.50082, -1.54459, -1.54459, -4.55078, 1.87071, -3.32795, -1.75696, -2.34777, -1.23827, 0, 0, 0, 0, 0, 0, 0, 0
-223.5, 3.25898, 3.25898, -2.23652, -2.23652, -4.08826e-179, -4.08826e-179, -1.73746e-240, -1.73746e-240, -5.93852, -5.93852, 3.57644, 3.57644, 0.896776, 0.896776, 1.81158, -4.58999, -1.77446, -3.34019, -1.23286, -2.36691, 0.479159, 0.479159, -1.57439, -1.57439, -1.59352, -1.59352, -4.58999, 1.81158, -3.34019, -1.77446, -2.36691, -1.23286, 0, 0, 0, 0, 0, 0, 0, 0
-223, 3.34433, 3.34433, -2.32152, -2.32152, -1.46595e-178, -1.46595e-178, -7.60543e-240, -7.60543e-240, -6.00882, -6.00882, 3.53537, 3.53537, 0.970464, 0.970464, 1.7469, -4.62896, -1.79097, -3.35316, -1.22855, -2.38965, 0.461754, 0.461754, -1.64825, -1.64825, -1.64157, -1.64157, -4.62896, 1.7469, -3.35316, -1.79097, -2.38965, -1.22855, 0, 0, 0, 0, 0, 0, 0, 0
-222.5, 3.43053, 3.43053, -2.40781, -2.40781, -5.24607e-178, -5.24607e-178, -3.32251e-239, -3.32251e-239, -6.07769, -6.07769, 3.49037, 3.49037, 1.05013, 1.05013, 1.67683, -4.66756, -1.80651, -3.36672, -1.22539, -2.41624, 0.44544, 0.44544, -1.72216, -1.72216, -1.68879, -1.68879, -4.66756, 1.67683, -3.36672, -1.80651, -2.41624, -1.22539, 0, 0, 0, 0, 0, 0, 0, 0
-222, 3.51752, 3.51752, -2.49537, -2.49537, -1.87363e-177, -1.87363e-177, -1.44858e-238, -1.44858e-238, -6.14505, -6.14505, 3.4414, 3.4414, 1.13581, 1.13581, 1.60157, -4.70565, -1.82109, -3.38074, -1.22343, -2.44689, 0.430411, 0.430411, -1.7959, -1.7959, -1.73527, -1.73527, -4.70565, 1.60157, -3.38074, -1.82109, -2.44689, -1.22343, 0, 0, 0, 0, 0, 0, 0, 0
-221.5, 3.60526, 3.60526, -2.58419, -2.58419, -6.67837e-177, -6.67837e-177, -6.30305e-238, -6.30305e-238, -6.21083, -6.21083, 3.38842, 3.38842, 1.22751, 1.22751, 1.52135, -4.74312, -1.83471, -3.39509, -1.22269, -2.48179, 0.416857, 0.416857, -1.86925, -1.86925, -1.78112, -1.78112, -4.74312, 1.52135, -3.39509, -1.83471, -2.48179, -1.22269, 0, 0, 0, 0, 0, 0, 0, 0
-221, 3.6937, 3.6937, -2.67426, -2.67426, -2.3757e-176, -2.3757e-176, -2.73712e-237, -2.73712e-237, -6.27493, -6.27493, 3.33141, 3.33141, 1.32521, 1.32521, 1.43642, -4.77986, -1.84739, -3.40963, -1.22321, -2.52114, 0.404956, 0.404956, -1.94195, -1.94195, -1.82643, -1.82643, -4.77986, 1.43642, -3.40963, -1.84739, -2.52114, -1.22321, 0, 0, 0, 0, 0, 0, 0, 0
-220.5, 3.78281, 3.78281, -2.76555, -2.76555, -8.43428e-176, -8.43428e-176, -1.18623e-236, -1.18623e-236, -6.33728, -6.33728, 3.27036, 3.27036, 1.4289, 1.4289, 1.34708, -4.81576, -1.85914, -3.42427, -1.22499, -2.5651, 0.394875, 0.394875, -2.01379, -2.01379, -1.87133, -1.87133, -4.81576, 1.34708, -3.42427, -1.85914, -2.5651, -1.22499, 0, 0, 0, 0, 0, 0, 0, 0
-220, 3.87252, 3.87252, -2.85805, -2.85805, -2.98841e-175, -2.98841e-175, -5.13076e-236, -5.13076e-236, -6.39782, -6.39782, 3.20526, 3.20526, 1.53853, 1.53853, 1.25367, -4.85073, -1.86995, -3.43888, -1.22804, -2.61384, 0.386764, 0.386764, -2.08451, -2.08451, -1.91595, -1.91595, -4.85073, 1.25367, -3.43888, -1.86995, -2.61384, -1.22804, 0, 0, 0, 0, 0, 0, 0, 0
-219.5, 3.96279, 3.96279, -2.95173, -2.95173, -1.05674e-174, -1.05674e-174, -2.21476e-235, -2.21476e-235, -6.45646, -6.45646, 3.13612, 3.13612, 1.65404, 1.65404, 1.15654, -4.88467, -1.87983, -3.45337, -1.23235, -2.66748, 0.380759, 0.380759, -2.15389, -2.15389, -1.96041, -1.96041, -4.88467, 1.15654, -3.45337, -1.87983, -2.66748, -1.23235, 0, 0, 0, 0, 0, 0, 0, 0
-219, 4.05356, 4.05356, -3.04659, -3.04659, -3.72931e-174, -3.72931e-174, -9.54123e-235, -9.54123e-235, -6.51315, -6.51315, 3.06296, 3.06296, 1.77535, 1.77535, 1.05608, -4.91749, -1.88876, -3.46766, -1.2379, -2.72613, 0.376976, 0.376976, -2.22169, -2.22169, -2.00486, -2.00486, -4.91749, 1.05608, -3.46766, -1.88876, -2.72613, -1.2379, 0, 0, 0, 0, 0, 0, 0, 0
-218.5, 4.1448, 4.1448, -3.14259, -3.14259, -1.31349e-173, -1.31349e-173, -4.1022e-234, -4.1022e-234, -6.56782, -6.56782, 2.98579, 2.98579, 1.90236, 1.90236, 0.952682, -4.94913, -1.89675, -3.48166, -1.24465, -2.78988, 0.37551, 0.37551, -2.28768, -2.28768, -2.04943, -2.04943, -4.94913, 0.952682, -3.48166, -1.89675, -2.78988, -1.24465, 0, 0, 0, 0, 0, 0, 0, 0
-218, 4.23644, 4.23644, -3.23973, -3.23973, -4.617e-173, -4.617e-173, -1.7602e-233, -1.7602e-233, -6.6204, -6.6204, 2.90466, 2.90466, 2.03496, 2.03496, 0.846791, -4.97952, -1.90379, -3.49532, -1.25255, -2.8588, 0.376437, 0.376437, -2.35163, -2.35163, -2.09426, -2.09426, -4.97952, 0.846791, -3.49532, -1.90379, -2.8588, -1.25255, 0, 0, 0, 0, 0, 0, 0, 0
-217.5, 4.32844, 4.32844, -3.33797, -3.33797, -1.61968e-172, -1.61968e-172, -7.53778e-233, -7.53778e-233, -6.67085, -6.67085, 2.8196, 2.8196, 2.17301, 2.17301, 0.738847, -5.00858, -1.90986, -3.50858, -1.26153, -2.93292, 0.379807, 0.379807, -2.41333, -2.41333, -2.13947, -2.13947, -5.00858, 0.738847, -3.50858, -1.90986, -2.93292, -1.26153, 0, 0, 0, 0, 0, 0, 0, 0
-217, 4.42074, 4.42074, -3.43731, -3.43731, -5.67064e-172, -5.67064e-172, -3.22149e-232, -3.22149e-232, -6.7191, -6.7191, 2.73066, 2.73066, 2.31635, 2.31635, 0.629313, -5.03626, -1.91495, -3.5214, -1.27153, -3.01225, 0.385649, 0.385649, -2.47255, -2.47255, -2.18518, -2.18518, -5.03626, 0.629313, -3.5214, -1.91495, -3.01225, -1.27153, 0, 0, 0, 0, 0, 0, 0, 0
-216.5, 4.51329, 4.51329, -3.53773, -3.53773, -1.98139e-171, -1.98139e-171, -1.37406e-231, -1.37406e-231, -6.76512, -6.76512, 2.63792, 2.63792, 2.4648, 2.4648, 0.518659, -5.06251, -1.91904, -3.53375, -1.28245, -3.09678, 0.393968, 0.393968, -2.5291, -2.5291, -2.23152, -2.23152, -5.06251, 0.518659, -3.53375, -1.91904, -3.09678, -1.28245, 0, 0, 0, 0, 0, 0, 0, 0
