position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
325,0.813378,0.833955,-0.221829,-0.239379,-0.915407,-0.926509,-0.056729,-0.055943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.300262,1.310348,1.032500,1.036799,0.000000,0.000000,0.000000
330,0.918402,0.936549,-0.194215,-0.209337,-0.877178,-0.883831,-0.129612,-0.127873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.270873,1.280625,0.857732,0.862167,0.000000,0.000000,0.000000
335,1.026343,1.037087,-0.142553,-0.152760,-0.847588,-0.847758,-0.217194,-0.214362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.224736,1.232593,0.681531,0.685441,0.000000,0.000000,0.000000
340,1.123906,1.128519,-0.081364,-0.088446,-0.819349,-0.814472,-0.310701,-0.307018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.168076,1.173935,0.512138,0.515416,0.000000,0.000000,0.000000
345,1.212328,1.207921,-0.008967,-0.012924,-0.795044,-0.783606,-0.405701,-0.402612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.101752,1.105507,0.353507,0.356137,0.000000,0.000000,0.000000
350,1.285313,1.273141,0.071984,0.069531,-0.773911,-0.757396,-0.498054,-0.492929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.029953,1.029881,0.212186,0.213745,0.000000,0.000000,0.000000
355,1.343189,1.322485,0.156496,0.156063,-0.754354,-0.735087,-0.582030,-0.576279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.953367,0.950365,0.092550,0.093033,0.000000,0.000000,0.000000
360,1.381795,1.354696,0.245855,0.243384,-0.741116,-0.716324,-0.653531,-0.646848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.875068,0.869898,0.000000,0.000000,0.000000,0.000000,0.000000
365,1.387440,1.356858,0.332232,0.327739,-0.733445,-0.706768,-0.711669,-0.704550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.792309,0.785763,0.000000,0.000000,0.000000,0.000000,0.000000
370,1.380417,1.348628,0.422560,0.415257,-0.728782,-0.701238,-0.755605,-0.748074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.714263,0.707173,0.000000,0.000000,0.000000,0.000000,0.000000
