position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
169,-3.728225,-3.682467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.454142,4.154377,4.107687,-2.494755,-2.494440,5.660546,5.661593,-9.507385
172,-3.444271,-3.384624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.205971,3.974242,3.933308,-2.578551,-2.587784,6.125181,6.149436,-10.217595
176,-3.126655,-3.044500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.601782,3.887233,3.848204,-2.831565,-2.844202,7.119292,7.164916,-11.543483
179,-2.923631,-2.823848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.000658,3.924795,3.877494,-3.226008,-3.229999,8.217439,8.271012,-12.880511
183,-2.735136,-2.607889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.406007,4.166981,4.096218,-4.037575,-4.011183,10.276388,10.321567,-15.190072
187,-2.633925,-2.477820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.439949,4.634437,4.520668,-5.199078,-5.115574,13.061365,13.076183,-18.116158
190,-2.588749,-2.412291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-20.945237,5.002155,4.845543,-6.269947,-6.129122,15.493942,15.475228,-20.536908
194,-2.541455,-2.334815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.346640,5.519882,5.302550,-7.665336,-7.439607,18.841687,18.766726,-23.825797
198,-2.457745,-2.229804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.503971,5.857556,5.584828,-8.912367,-8.601606,21.973815,21.842374,-26.876521
201,-2.349343,-2.100290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-29.502179,5.900473,5.576095,-9.605575,-9.226732,23.938783,23.762927,-28.810791
