position,SAT_01,SAT_02,SAT_03,SAT_04,SAT_05,SAT_06,SAT_07,SAT_08,SAT_09,SAT_10,SAT_201,SAT_202,SAT_203,SAT_204,SAT_205,SAT_206,SAT_212,SAT_223
-97,1.702985,1.692774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.865964,1.893644,-0.275911,-0.188306,2.882656,2.869888,-4.061642,-4.135554
-96,1.799928,1.789536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.948214,1.976550,-0.409259,-0.318183,3.001237,2.990868,-4.129743,-4.208506
-94,2.022556,2.011848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.162046,2.191429,-0.722259,-0.625161,3.254980,3.248608,-4.297660,-4.386192
-93,2.151242,2.140401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.299102,2.328954,-0.909862,-0.809561,3.398630,3.394387,-4.392399,-4.484423
-91,2.445163,2.434617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.649014,2.678017,-1.355397,-1.255526,3.724589,3.723600,-4.624552,-4.718256
-90,2.616491,2.606359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.871460,2.899258,-1.618117,-1.522020,3.904667,3.905799,-4.760454,-4.851102
-88,3.003944,2.994961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.416211,3.440919,-2.245612,-2.159266,4.327095,4.329315,-5.079076,-5.159822
-87,3.226222,3.218063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.748006,3.770349,-2.613056,-2.534931,4.565002,4.567382,-5.260425,-5.331863
-85,3.718867,3.712937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.518784,4.534716,-3.447445,-3.392408,5.093329,5.093393,-5.672042,-5.718412
-84,3.988922,3.984340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.952505,4.964622,-3.910017,-3.869022,5.378639,5.376864,-5.892604,-5.923363
-82,4.565514,4.563953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.898300,5.901689,-4.907277,-4.899056,5.982822,5.975115,-6.366695,-6.361781
-81,4.870028,4.870144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.402807,6.401367,-5.441106,-5.451196,6.301290,6.289755,-6.606662,-6.582076
-79,5.501813,5.505657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.460930,7.448892,-6.549919,-6.600174,6.953711,6.932938,-7.111543,-7.044159
-78,5.827001,5.832635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.007011,7.989248,-7.124168,-7.195216,7.286643,7.260350,-7.363394,-7.274508
-76,6.484276,6.494015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.113886,9.085082,-8.292457,-8.406533,7.960178,7.922488,-7.869963,-7.736764
