position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
300,-0.618004,0.618007,-0.404232,0.404272,-0.159638,0.159604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.170788,0.170772,-0.071873,0.071920,0.000000,0.000000,0.000000
305,-0.597121,0.597130,-0.439636,0.439619,-0.175762,0.175777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.151722,0.151674,-0.064180,0.064233,0.000000,0.000000,0.000000
310,-0.573758,0.573764,-0.473022,0.472997,-0.191087,0.191093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.134870,0.134818,-0.057563,0.057587,0.000000,0.000000,0.000000
315,-0.549016,0.549008,-0.503009,0.502974,-0.205398,0.205404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.120194,0.120154,-0.051455,0.051474,0.000000,0.000000,0.000000
320,-0.524282,0.524286,-0.528518,0.528514,-0.218628,0.218630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.107667,0.107645,-0.045418,0.045440,0.000000,0.000000,0.000000
325,-0.500564,0.500419,-0.548863,0.548623,-0.230721,0.230821,-0.006284,0.006313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.097129,0.097184,-0.039033,0.039162,0.000000,0.000000,0.000000
330,-0.478139,0.478136,-0.564219,0.564235,-0.242077,0.242058,-0.014479,0.014487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.088539,0.088519,-0.032384,0.032399,0.000000,0.000000,0.000000
335,-0.455727,0.456475,-0.577211,0.576347,-0.252864,0.253017,-0.023506,0.024657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.081934,0.081375,-0.026108,0.024802,0.000000,0.000000,0.000000
340,-0.437067,0.436974,-0.584427,0.584201,-0.264530,0.264595,-0.034201,0.034244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.075686,0.075856,-0.019344,0.019340,0.000000,0.000000,0.000000
345,-0.416682,0.416692,-0.590905,0.590583,-0.276484,0.276682,-0.045003,0.044892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.070993,0.071035,-0.013323,0.013413,0.000000,0.000000,0.000000
350,-0.396030,0.395747,-0.594982,0.595414,-0.289686,0.289612,-0.055540,0.055239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.066626,0.066990,-0.007859,0.008059,0.000000,0.000000,0.000000
355,-0.375812,0.376060,-0.597766,0.597010,-0.303178,0.303269,-0.064724,0.065138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.063321,0.063159,-0.003498,0.003472,0.000000,0.000000,0.000000
360,-0.354437,0.354414,-0.598185,0.598193,-0.318459,0.318436,-0.073214,0.073248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.059519,0.059566,0.000000,0.000000,0.000000,0.000000,0.000000
365,-0.331602,0.331590,-0.597453,0.597417,-0.334927,0.334928,-0.079692,0.079701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.055644,0.055712,0.000000,0.000000,0.000000,0.000000,0.000000
370,-0.307615,0.307585,-0.595117,0.595129,-0.352405,0.352384,-0.084761,0.084789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.051594,0.051655,0.000000,0.000000,0.000000,0.000000,0.000000
375,-0.283191,0.283153,-0.590442,0.590478,-0.371057,0.371037,-0.088943,0.088976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.047414,0.047490,0.000000,0.000000,0.000000,0.000000,0.000000
380,-0.258590,0.258545,-0.583286,0.583302,-0.390785,0.390752,-0.092905,0.092938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.043104,0.043188,0.000000,0.000000,0.000000,0.000000,0.000000
385,-0.234280,0.234233,-0.573062,0.573076,-0.411397,0.411378,-0.097161,0.097181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.038751,0.038856,0.000000,0.000000,0.000000,0.000000,0.000000
390,-0.210489,0.210471,-0.559335,0.559324,-0.432934,0.432920,-0.102292,0.102315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.034419,0.034505,0.000000,0.000000,0.000000,0.000000,0.000000
395,-0.187680,0.187624,-0.541473,0.541483,-0.455293,0.455270,-0.108871,0.108882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.030098,0.030209,0.000000,0.000000,0.000000,0.000000,0.000000
400,-0.166012,0.165977,-0.518923,0.518928,-0.478393,0.478378,-0.117495,0.117514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.025825,0.025940,0.000000,0.000000,0.000000,0.000000,0.000000
405,-0.145617,0.146039,-0.491323,0.490971,-0.501291,0.501835,-0.129144,0.128690,-0.004576,0.004371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021774,0.021790,0.000000,0.000000,0.000000,0.000000,0.000000
410,-0.126873,0.126867,-0.458657,0.458633,-0.524451,0.524409,-0.142284,0.142313,-0.010309,0.010317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.017579,0.017686,0.000000,0.000000,0.000000,0.000000,0.000000
415,-0.109461,0.109458,-0.422746,0.422713,-0.545396,0.545392,-0.158727,0.158713,-0.017474,0.017479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.013720,0.013824,0.000000,0.000000,0.000000,0.000000,0.000000
420,-0.093606,0.093485,-0.384531,0.384559,-0.563669,0.563901,-0.177990,0.177821,-0.025744,0.025675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010250,0.010298,0.000000,0.000000,0.000000,0.000000,0.000000
425,-0.078842,0.079841,-0.345380,0.344588,-0.578761,0.579280,-0.200157,0.200004,-0.035190,0.034623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006764,0.007258,0.000000,0.000000,0.000000,0.000000,0.000000
430,-0.066195,0.066112,-0.305783,0.305860,-0.590262,0.590120,-0.225674,0.225714,-0.045004,0.045108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004085,0.004118,0.000000,0.000000,0.000000,0.000000,0.000000
435,-0.054961,0.055046,-0.268697,0.268652,-0.596626,0.596636,-0.254801,0.254769,-0.055889,0.055954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001746,0.001766,0.000000,0.000000,0.000000,0.000000,0.000000
440,-0.045523,0.045543,-0.234189,0.234182,-0.598451,0.598449,-0.286983,0.286980,-0.067410,0.067426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
445,-0.037832,0.037828,-0.203823,0.203823,-0.594665,0.594658,-0.323154,0.323139,-0.079413,0.079431,-0.003925,0.003933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
450,-0.031632,0.031691,-0.177431,0.177415,-0.585868,0.585859,-0.362091,0.362131,-0.092190,0.092121,-0.009091,0.009103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
455,-0.026837,0.026802,-0.154642,0.154623,-0.572394,0.572432,-0.403311,0.403268,-0.105905,0.105919,-0.015278,0.015339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
460,-0.023066,0.023065,-0.134792,0.134831,-0.554872,0.554837,-0.445451,0.445469,-0.120878,0.120856,-0.022315,0.022381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
465,-0.020096,0.020094,-0.117867,0.117937,-0.533682,0.533605,-0.487446,0.487487,-0.137334,0.137249,-0.030003,0.030084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
470,-0.017732,0.017717,-0.103269,0.103277,-0.509108,0.509094,-0.528491,0.528486,-0.155396,0.155335,-0.038113,0.038223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
475,-0.015719,0.015698,-0.090582,0.090607,-0.481836,0.481811,-0.567465,0.567480,-0.175434,0.175344,-0.046522,0.046641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
480,-0.013807,0.013791,-0.079543,0.079565,-0.452365,0.452349,-0.603598,0.603615,-0.197628,0.197547,-0.054992,0.055113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
485,-0.011836,0.011824,-0.069859,0.069858,-0.421322,0.421324,-0.636097,0.636104,-0.222244,0.222171,-0.063445,0.063573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
490,-0.009825,0.009816,-0.061350,0.061329,-0.389297,0.389313,-0.664466,0.664430,-0.249354,0.249321,-0.072118,0.072240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
495,-0.007849,0.007756,-0.054108,0.053954,-0.356852,0.356993,-0.688388,0.688230,-0.278863,0.278925,-0.081362,0.081548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
