position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
415,-0.651236,0.612543,-0.488386,0.485534,-0.146490,0.144041,-0.999717,0.973279,-0.081379,0.134600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.088244,0.212255,0.000000,0.000000,0.000000,0.000000,0.000000
420,-0.563246,0.543538,-0.535994,0.523204,-0.140914,0.145064,-0.957673,0.917677,-0.118748,0.190399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.067142,0.165743,0.000000,0.000000,0.000000,0.000000,0.000000
425,-0.475121,0.477503,-0.578591,0.554620,-0.142193,0.152260,-0.908302,0.856851,-0.159451,0.246436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.046785,0.118057,0.000000,0.000000,0.000000,0.000000,0.000000
430,-0.390372,0.416739,-0.614760,0.578749,-0.148705,0.165164,-0.855136,0.794821,-0.202867,0.299211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.028179,0.072353,0.000000,0.000000,0.000000,0.000000,0.000000
435,-0.312135,0.364761,-0.643208,0.594602,-0.160432,0.181301,-0.801066,0.736754,-0.247335,0.345673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.012375,0.031953,0.000000,0.000000,0.000000,0.000000,0.000000
440,-0.243749,0.323448,-0.663420,0.602151,-0.175059,0.199654,-0.749293,0.686231,-0.292149,0.382774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
445,-0.188594,0.294594,-0.674806,0.599497,-0.191799,0.216793,-0.704981,0.644423,-0.337769,0.406534,-0.002691,0.031386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
450,-0.144389,0.277268,-0.676259,0.589259,-0.210277,0.232783,-0.666428,0.612409,-0.381879,0.420094,-0.006874,0.070937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
455,-0.110174,0.268068,-0.668890,0.571845,-0.228163,0.248676,-0.634027,0.588783,-0.423616,0.426125,-0.013484,0.114770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
460,-0.083713,0.264785,-0.654111,0.549293,-0.245962,0.263479,-0.606673,0.571358,-0.461220,0.427803,-0.022773,0.159805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
465,-0.064666,0.263350,-0.629970,0.521014,-0.263552,0.277679,-0.583990,0.559644,-0.494499,0.428231,-0.036463,0.201955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
470,-0.050589,0.261484,-0.600437,0.488653,-0.279262,0.291513,-0.566489,0.551278,-0.520949,0.430370,-0.054281,0.238429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
475,-0.040222,0.256163,-0.565916,0.453437,-0.292874,0.304425,-0.553611,0.546083,-0.540765,0.436809,-0.077327,0.265252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
480,-0.032422,0.243917,-0.526335,0.416110,-0.305623,0.317520,-0.544622,0.540677,-0.551762,0.450997,-0.106073,0.279153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
485,-0.025777,0.222928,-0.483935,0.377048,-0.315471,0.330586,-0.540378,0.535588,-0.554125,0.474588,-0.141199,0.277728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
490,-0.020059,0.194482,-0.439454,0.336521,-0.322156,0.342859,-0.540494,0.531314,-0.549805,0.505671,-0.180672,0.263525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
495,-0.014937,0.161273,-0.393459,0.295133,-0.325166,0.352858,-0.545727,0.528019,-0.540685,0.541958,-0.221308,0.240902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
500,-0.010583,0.125133,-0.347360,0.253432,-0.323083,0.359087,-0.555442,0.527802,-0.529369,0.579763,-0.261191,0.213585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
505,-0.007257,0.088820,-0.302502,0.208179,-0.314402,0.362162,-0.569281,0.530270,-0.518551,0.618078,-0.296702,0.185005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
510,-0.004105,0.054304,-0.258965,0.162703,-0.299371,0.359071,-0.586844,0.536697,-0.509980,0.652763,-0.325908,0.159904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
515,-0.001652,0.024051,-0.218546,0.115886,-0.275565,0.348383,-0.608643,0.547898,-0.505791,0.681603,-0.345598,0.142051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
520,0.000000,0.000000,-0.182673,0.066934,-0.242244,0.328804,-0.632894,0.565499,-0.508658,0.701494,-0.353654,0.134901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
525,0.000000,0.000000,-0.151946,0.016293,-0.200063,0.297929,-0.658416,0.589488,-0.516635,0.714207,-0.345621,0.143601,-0.023639,-0.012052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
530,0.000000,0.000000,-0.125782,-0.033950,-0.149151,0.258354,-0.684489,0.617227,-0.532352,0.720639,-0.325127,0.163697,-0.052041,-0.026699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
535,0.000000,0.000000,-0.104182,-0.082279,-0.091942,0.211248,-0.708437,0.646765,-0.556071,0.724338,-0.295938,0.190147,-0.081904,-0.042870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
540,0.000000,0.000000,-0.086186,-0.125895,-0.030864,0.158220,-0.729273,0.674792,-0.588004,0.728675,-0.261227,0.218599,-0.109371,-0.058856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
545,0.000000,0.000000,-0.071669,-0.163972,0.033598,0.101096,-0.745931,0.697523,-0.628906,0.739115,-0.224787,0.244069,-0.131348,-0.073233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
550,0.000000,0.000000,-0.059665,-0.193438,0.097943,0.041061,-0.755682,0.713732,-0.678314,0.757669,-0.189878,0.262019,-0.144022,-0.084714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
555,0.000000,0.000000,-0.049651,-0.212326,0.161010,-0.020079,-0.757098,0.719358,-0.736568,0.789294,-0.159962,0.267671,-0.143735,-0.091782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
560,0.000000,0.000000,-0.040935,-0.218462,0.221317,-0.081026,-0.748297,0.711307,-0.803296,0.837640,-0.137957,0.256859,-0.126938,-0.092679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
