position,SAT_01,SAT_02,SAT_03,SAT_04,SAT_05,SAT_06,SAT_07,SAT_08,SAT_09,SAT_10,SAT_201,SAT_202,SAT_203,SAT_204,SAT_205,SAT_206,SAT_212,SAT_223
-117,-0.009539,0.009634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008321,-0.008387,0.176818,-0.176817,0.721739,-0.721700,0.432593,-0.432608
-114,-0.003355,0.003563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008696,0.008803,0.120153,-0.120346,0.746263,-0.746193,0.479855,-0.480042
-110,0.004769,-0.004827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.031777,0.031856,0.037118,-0.037154,0.773681,-0.773647,0.555746,-0.555782
-107,0.010960,-0.011138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.049520,0.049780,-0.031671,0.031583,0.789922,-0.789880,0.624192,-0.624205
-103,0.019451,-0.019837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074175,0.074591,-0.132557,0.132477,0.803561,-0.803563,0.732317,-0.732283
-100,0.026048,-0.026626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.093638,0.094238,-0.215735,0.215623,0.807169,-0.807149,0.828085,-0.828028
-99,0.028307,-0.028955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100332,0.101016,-0.244921,0.244795,0.807098,-0.807081,0.863177,-0.863098
-97,0.032819,-0.033703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.113891,0.114762,-0.305208,0.305136,0.803181,-0.803298,0.937554,-0.937418
-96,0.035069,-0.035971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.120846,0.121730,-0.336381,0.336214,0.800211,-0.800155,0.977640,-0.977559
-94,0.039498,-0.040530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.134654,0.135669,-0.399871,0.399722,0.789184,-0.789193,1.062841,-1.062715
-93,0.041628,-0.042708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.141524,0.142600,-0.432127,0.431975,0.781889,-0.781917,1.108866,-1.108729
-91,0.045740,-0.046880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.155102,0.156237,-0.497512,0.497394,0.761521,-0.761622,1.206502,-1.206369
-90,0.047639,-0.048832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.161729,0.162905,-0.530424,0.530258,0.749061,-0.749083,1.259161,-1.259030
-88,0.051172,-0.052381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.174599,0.175788,-0.596446,0.596287,0.717236,-0.717270,1.370947,-1.370793
-87,0.052752,-0.053929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.180785,0.181949,-0.629365,0.629207,0.698531,-0.698564,1.431015,-1.430864
-85,0.055624,-0.056698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.192779,0.193843,-0.695317,0.695169,0.654079,-0.654102,1.557027,-1.556890
-84,0.056917,-0.057916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.198596,0.199605,-0.728266,0.728131,0.629463,-0.629495,1.623338,-1.623213
-82,0.059305,-0.060118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.209987,0.210829,-0.794488,0.794351,0.574670,-0.574674,1.759721,-1.759605
-81,0.060358,-0.061075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.215711,0.216348,-0.828107,0.827379,0.545787,-0.545046,1.830557,-1.830129
-79,0.062581,-0.063048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.226704,0.227211,-0.894407,0.894307,0.483056,-0.483046,1.972601,-1.972557
-78,0.063589,-0.063963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.232233,0.232620,-0.927907,0.927804,0.450895,-0.450848,2.045065,-2.045050
-76,0.065737,-0.065816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.243377,0.243518,-0.995433,0.995361,0.383841,-0.383803,2.189475,-2.189485
