position,GenIII_05,GenIII_06,GenIII_07,GenIII_08,GenIII_09,GenIII_10,GenIII_11,GenIII_12,GenIII_13,GenIII_14,GenIII_15,GenIII_50,GenIII_16,GenIII_49,GenIII_17,GenIII_51,GenIII_18,GenIII_59,GenIII_19,GenIII_20,GenIII_21,GenIII_22,GenIII_23,GenIII_24,GenIII_25,GenIII_52,GenIII_26,GenIII_58,GenIII_27,GenIII_28,GenIII_29,GenIII_30,GenIII_31,GenIII_53,GenIII_32,GenIII_57,GenIII_33,GenIII_34,GenIII_35,GenIII_36,GenIII_37,GenIII_38,GenIII_39,GenIII_54,GenIII_40,GenIII_56,GenIII_41,GenIII_55,GenIII_42,GenIII_43,GenIII_44,GenIII_45,GenIII_46,GenIII_47,GenIII_48,GenIII_Shield
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341677,0.341677,-0.331638,-0.331638,0.698977,-0.707665,0.954605,-0.959557,0.705883,0.705883,-0.701139,-0.701139,0.332357,-0.339604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327465,0.327465,-0.316741,-0.316741,0.671529,-0.680612,0.951869,-0.957,0.731289,0.731289,-0.725873,-0.725873,0.347876,-0.355596,0.01917,-0.019695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314305,0.314305,-0.303221,-0.303221,0.644038,-0.652961,0.945638,-0.951388,0.755775,0.755775,-0.750017,-0.750017,0.365759,-0.373298,0.044134,-0.045333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304701,0.304701,-0.293551,-0.293551,0.623206,-0.6318,0.939053,-0.945395,0.773554,0.773554,-0.767968,-0.767968,0.380621,-0.387481,0.065632,-0.06745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291137,0.291137,-0.280312,-0.280312,0.595659,-0.603315,0.92792,-0.934917,0.796255,0.796255,-0.790978,-0.790978,0.402008,-0.407874,0.096723,-0.099481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276017,0.276017,-0.265859,-0.265859,0.568277,-0.574811,0.914369,-0.92198,0.817882,0.817882,-0.813216,-0.813216,0.425185,-0.429688,0.129068,-0.132849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25849,0.25849,-0.249158,-0.249158,0.541268,-0.54623,0.898602,-0.907169,0.838575,0.838575,-0.834597,-0.834597,0.449731,-0.452641,0.161083,-0.16594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243194,0.243194,-0.234504,-0.234504,0.52138,-0.525034,0.885588,-0.894885,0.853294,0.853294,-0.850121,-0.850121,0.469154,-0.470702,0.183878,-0.189506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219173,0.219173,-0.211481,-0.211481,0.495533,-0.497214,0.866944,-0.877133,0.871898,0.871898,-0.869876,-0.869876,0.495914,-0.49567,0.211308,-0.217972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190569,0.190569,-0.184101,-0.184101,0.47063,-0.470293,0.847277,-0.858335,0.889483,0.889483,-0.888624,-0.888624,0.52365,-0.521704,0.234298,-0.24199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158741,0.158741,-0.153422,-0.153422,0.446887,-0.444402,0.826608,-0.838417,0.90564,0.90564,-0.906085,-0.906085,0.551978,-0.548444,0.253392,-0.262004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133662,0.133662,-0.129272,-0.129272,0.429772,-0.425744,0.810422,-0.822669,0.916451,0.916451,-0.917848,-0.917848,0.573452,-0.568815,0.265681,-0.274903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100208,0.100208,-0.096716,-0.096716,0.408146,-0.402085,0.787918,-0.800786,0.929159,0.929159,-0.93188,-0.93188,0.60241,-0.596175,0.279916,-0.290117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067885,0.067885,-0.065728,-0.065728,0.387992,-0.380227,0.764978,-0.777895,0.939328,0.939328,-0.943322,-0.943322,0.630754,-0.623908,0.293365,-0.303545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03869,0.03869,-0.03751,-0.03751,0.369321,-0.360247,0.741216,-0.753988,0.946892,0.946892,-0.951983,-0.951983,0.659074,-0.651638,0.306248,-0.316627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019726,0.019726,-0.019298,-0.019298,0.356409,-0.346565,0.722989,-0.735295,0.9506,0.9506,-0.95669,-0.95669,0.679743,-0.672221,0.31637,-0.326439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340946,-0.33037,0.698069,-0.709846,0.952783,0.952783,-0.959869,-0.959869,0.706863,-0.699632,0.331139,-0.340576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326264,-0.315979,0.671351,-0.682119,0.949818,0.949818,-0.957501,-0.957501,0.731618,-0.725119,0.347402,-0.355863,0.019286,-0.019559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31276,-0.303033,0.644308,-0.653715,0.943626,0.943626,-0.952,-0.952,0.75539,-0.750105,0.365938,-0.372952,0.044491,-0.044953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302812,-0.293637,0.624,-0.632152,0.937099,0.937099,-0.945969,-0.945969,0.772669,-0.768493,0.381112,-0.386949,0.066299,-0.066885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288919,-0.280906,0.596822,-0.603207,0.926132,0.926132,-0.935312,-0.935312,0.794823,-0.792191,0.402859,-0.407104,0.097696,-0.09859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273467,-0.266849,0.569621,-0.574384,0.912946,0.912946,-0.922053,-0.922053,0.81596,-0.81498,0.426118,-0.42893,0.130417,-0.131722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255722,-0.250377,0.542632,-0.545699,0.897652,0.897652,-0.906777,-0.906777,0.836198,-0.836944,0.450711,-0.452035,0.162754,-0.164427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
